"Id","DiffId","ProjId","Language","ProjName","CommitSha","FileName","FileLengthBefore","FileLengthAfter","nDeletes","nInserts","nEdits","EditScript","RunTime1","RunTime2","RunTime3","RunTime4","RunTime5","RunTime6","RunTime7","RunTime8","RunTime9","RunTime10","RunTime"
"5077","1136","12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","RightInputAdapterNode.java","60","72","0","12","12","['@@ -47,0 +48,12 @@']","0.083122","0.0461392","0.0476905","0.050949","0.049627","0.0471691","0.0526021","0.0503047","0.0467725","0.0523282","0.0499659"
"5078","343","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsCouponMapper.xml","402","400","16","14","30","['@@ -116 +116 @@', '@@ -119,12 +119,12 @@', '@@ -133 +133 @@', '@@ -138 +137,0 @@', '@@ -189 +187,0 @@']","0.0778954","0.0538731","0.0493357","0.0566532","0.0484773","0.0519923","0.0488403","0.0477505","0.0508594","0.0514606","0.05116"
"5079","2077","1","Python","ansible","bed29b7e11eb33133700e1ee518f8cfdb640dc22","playbook.py","278","281","6","9","15","['@@ -109 +109 @@', '@@ -135 +135 @@', '@@ -137 +137 @@', '@@ -243 +243,3 @@', '@@ -246 +248 @@', '@@ -255 +257,2 @@']","0.0673376","0.0507385","0.0514541","0.0609632","0.0479432","0.0542572","0.0548157","0.0481798","0.046918","0.0462061","0.0510963"
"5080",,"12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","RuleBaseImpl.java","323","315","9","1","10","['@@ -140 +140 @@', '@@ -309,8 +308,0 @@']","0.0643547",,,,,,,,,,
"5081","344","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsCouponProductCategoryRelationMapper.xml","183","179","8","4","12","['@@ -101 +101 @@', '@@ -104,4 +104,2 @@', '@@ -110 +108 @@', '@@ -115 +112,0 @@', '@@ -124 +120,0 @@']","0.0652854","0.0496584","0.0475432","0.0528689","0.0533305","0.0585895","0.0501997","0.0500847","0.0507782","0.0465499","0.0504889"
"5082",,"1","Python","ansible","c0ac0e9b6207c05c68cb4d2463ca70d5f762de29","playbook.py","227","272","9","54","63","['@@ -52,2 +52,5 @@', '@@ -62 +65,3 @@', '@@ -68,0 +74,3 @@', '@@ -74 +82 @@', '@@ -75,0 +84 @@', '@@ -80,0 +90 @@', '@@ -98,0 +109,3 @@', '@@ -100,0 +114,2 @@', '@@ -106,0 +122,5 @@', '@@ -112,0 +133,3 @@', '@@ -125,0 +149,4 @@', '@@ -168 +194,0 @@', '@@ -169,0 +196,4 @@', '@@ -177,3 +206,0 @@', '@@ -185,0 +213,4 @@', '@@ -189,0 +221,2 @@', '@@ -198,0 +232 @@', '@@ -203 +236,0 @@', '@@ -208,0 +242,2 @@', '@@ -214,0 +250,7 @@', '@@ -225,0 +268,3 @@']","0.0762926",,,,,,,,,,
"5083","1138","12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","RuleBaseImplTest.java","81","81","1","1","2","['@@ -17 +17 @@']","0.0792588","0.0466433","0.0490644","0.0522845","0.0496075","0.0477331","0.0462005","0.0489946","0.0448166","0.0603647","0.0490295"
"5084","345","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsCouponProductRelationMapper.xml","183","179","8","4","12","['@@ -101 +101 @@', '@@ -104,4 +104,2 @@', '@@ -110 +108 @@', '@@ -115 +112,0 @@', '@@ -124 +120,0 @@']","0.0811451","0.0463197","0.0521299","0.0557561","0.0480911","0.0534703","0.0486317","0.0469346","0.048427","0.0468282","0.0485293"
"5085","2079","1","Python","ansible","c57df6220bc71446349e20d527d77f1a386e8439","playbook.py","286","286","2","2","4","['@@ -164,2 +164,2 @@']","0.0797879","0.0477884","0.0483193","0.049424","0.0515723","0.0520927","0.0618851","0.0492071","0.0485263","0.0469712","0.0493155"
"5086","1139","12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","SchedulerTest.java","340","340","4","4","8","['@@ -69 +69 @@', '@@ -123 +123 @@', '@@ -198 +198 @@', '@@ -274 +274 @@']","0.0800862","0.0474426","0.0495848","0.0501441","0.0517672","0.0481666","0.0482487","0.0471996","0.0472322","0.0557775","0.0489167"
"5087",,"24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsFlashPromotionLogMapper.xml","245","243","10","8","18","['@@ -105 +105 @@', '@@ -108,6 +108,6 @@', '@@ -116 +116 @@', '@@ -121 +120,0 @@', '@@ -142 +140,0 @@']","0.0767258",,,,,,,,,,
"5088","2080","1","Python","ansible","c6eb3f1006a45e00df0ee10dcabea69e585ad052","setup.py","35","39","0","4","4","['@@ -20,0 +21 @@', '@@ -21,0 +23,3 @@']","0.0682099","0.052766","0.0505193","0.0645054","0.0482212","0.0507328","0.0537119","0.0471647","0.0466649","0.0463795","0.0506261"
"5089",,"12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","TestNode.java","210","291","14","95","109","['@@ -42,0 +43,5 @@', '@@ -65 +70,2 @@', '@@ -92 +98,2 @@', '@@ -96,0 +104 @@', '@@ -140 +148,7 @@', '@@ -142,3 +156,3 @@', '@@ -146,5 +160,8 @@', '@@ -151,0 +169,7 @@', '@@ -152,0 +177,7 @@', '@@ -153,0 +185,24 @@', '@@ -170,3 +225,18 @@', '@@ -209,0 +280,11 @@']","0.0665339",,,,,,,,,,
"5090","347","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsFlashPromotionMapper.xml","230","226","10","6","16","['@@ -104 +104 @@', '@@ -107,6 +107,4 @@', '@@ -115 +113 @@', '@@ -120 +117,0 @@', '@@ -138 +134,0 @@']","0.0648995","0.0530714","0.0553829","0.049187","0.0561859","0.0541314","0.0471524","0.0468868","0.046822","0.0469311","0.0511292"
"5091",,"1","Python","ansible","cb90df237771edefa7373807b103103563524ba1","runner.py","283","285","2","4","6","['@@ -86,2 +86,4 @@']","0.0757982",,,,,,,,,,
"5092","1141","12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","TestNodeTest.java","253","398","8","153","161","['@@ -44,0 +45 @@', '@@ -47,0 +49,5 @@', '@@ -68 +74 @@', '@@ -78 +84,2 @@', '@@ -93,0 +101,17 @@', '@@ -100 +124 @@', '@@ -107 +131,2 @@', '@@ -136,0 +162,41 @@', '@@ -149 +215,2 @@', '@@ -176 +243 @@', '@@ -188 +255,2 @@', '@@ -229 +297,2 @@', '@@ -252,0 +322,76 @@']","0.0757336","0.0473786","0.0521338","0.0517228","0.050188","0.049779","0.0558241","0.0495754","0.0475511","0.0479892","0.0499835"
"5093","348","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsHomeAdvertiseMapper.xml","308","306","12","10","22","['@@ -110 +110 @@', '@@ -113,8 +113,8 @@', '@@ -123 +123 @@', '@@ -128 +127,0 @@', '@@ -161 +159,0 @@']","0.0829624","0.0468117","0.0504206","0.0566585","0.0492252","0.0532931","0.0476081","0.055664","0.0494784","0.0508756","0.0506481"
"5094",,"1","Python","ansible","cbfabcd0fbb78bdc9b33e4d5c1e5d1bbb9ac8d7e","playbook.py","282","281","2","1","3","['@@ -245,2 +245 @@']","0.0796696",,,,,,,,,,
"5095","1142","12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","TupleSink.java","94","92","3","1","4","['@@ -90,3 +90 @@']","0.079707","0.0496241","0.0487915","0.0520099","0.0491241","0.0505405","0.0503494","0.0468966","0.0444894","0.0473698","0.0493741"
"5096","349","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsHomeBrandMapper.xml","213","211","8","6","14","['@@ -103 +103 @@', '@@ -106,4 +106,4 @@', '@@ -112 +112 @@', '@@ -117 +116,0 @@', '@@ -132 +130,0 @@']","0.0772744","0.0507368","0.0489841","0.0507359","0.0539486","0.048509","0.111364","0.0524329","0.0530517","0.0495982","0.0515849"
"5097",,"1","Python","ansible","cbfabcd0fbb78bdc9b33e4d5c1e5d1bbb9ac8d7e","runner.py","399","400","2","3","5","['@@ -274,0 +275,3 @@', '@@ -277,2 +279,0 @@']","0.0760493",,,,,,,,,,
"5098","1143","12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","TupleSource.java","210","196","33","19","52","['@@ -44,0 +45 @@', '@@ -73,3 +74 @@', '@@ -107,2 +106,15 @@', '@@ -126 +138 @@', '@@ -183,27 +195 @@']","0.0755699","0.0467619","0.0543987","0.0516152","0.0517727","0.0540147","0.0520485","0.0470742","0.0447651","0.0469763","0.0516939"
"5099","350","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsHomeNewProductMapper.xml","213","211","8","6","14","['@@ -103 +103 @@', '@@ -106,4 +106,4 @@', '@@ -112 +112 @@', '@@ -117 +116,0 @@', '@@ -132 +130,0 @@']","0.0779108","0.0481958","0.0535395","0.0564207","0.0482116","0.0538142","0.0528859","0.0519603","0.0520198","0.0466344","0.0524529"
"5100","1144","12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","TupleSourceTest.java","279","280","10","11","21","['@@ -47 +47 @@', '@@ -81 +81 @@', '@@ -144 +144 @@', '@@ -229 +229 @@', '@@ -234 +234 @@', '@@ -237,0 +238 @@', '@@ -240 +240,0 @@', '@@ -244,0 +245,3 @@', '@@ -249 +251,0 @@', '@@ -254 +255,0 @@', '@@ -260,2 +261,2 @@']","0.0775944","0.0478105","0.0483007","0.0487431","0.0582951","0.0491656","0.0478055","0.04918","0.0449576","0.0542798","0.0489543"
"5101","2084","1","Python","ansible","d079c8e5f3f8dce3ae1814fd797e53cb7354a43c","playbook.py","74","74","2","2","4","['@@ -22 +22 @@', '@@ -48 +48 @@']","0.0870446","0.0525188","0.047863","0.0519008","0.0478495","0.0501997","0.0554433","0.0466984","0.126676","0.0490113","0.0510502"
"5102","351","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsHomeRecommendProductMapper.xml","213","211","8","6","14","['@@ -103 +103 @@', '@@ -106,4 +106,4 @@', '@@ -112 +112 @@', '@@ -117 +116,0 @@', '@@ -132 +130,0 @@']","0.0870196","0.0479091","0.0501867","0.0506707","0.0570926","0.0471501","0.047891","0.0467213","0.0573808","0.0467219","0.0490479"
"5103",,"1","Python","ansible","d079c8e5f3f8dce3ae1814fd797e53cb7354a43c","__init__.py","198","0","198","0","198","['@@ -1,198 +0,0 @@']","0.0767195",,,,,,,,,,
"5104",,"12","Java","drool","297a5ab55743e49187daf4f2b9cd1512e9d1d72c","WorkingMemoryImpl.java","922","916","27","21","48","['@@ -358,4 +358,2 @@', '@@ -363 +361 @@', '@@ -462,4 +460,2 @@', '@@ -467 +463 @@', '@@ -686,3 +682,2 @@', '@@ -792,0 +788,5 @@', '@@ -859,4 +859,2 @@', '@@ -864 +862 @@', '@@ -880,2 +877,0 @@', '@@ -887,3 +883,2 @@', '@@ -891,2 +886,2 @@', '@@ -921,2 +916 @@']","0.0894606",,,,,,,,,,
"5105","352","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","SmsHomeRecommendSubjectMapper.xml","213","211","8","6","14","['@@ -103 +103 @@', '@@ -106,4 +106,4 @@', '@@ -112 +112 @@', '@@ -117 +116,0 @@', '@@ -132 +130,0 @@']","0.0745698","0.0516809","0.0597859","0.101955","0.0483352","0.0521991","0.0579923","0.0624788","0.0494561","0.0468531","0.0550957"
"5106","2086","1","Python","ansible","d308254eaeefd86c494cc322459af131aa5428a7","playbook.py","242","241","1","0","1","['@@ -24 +23,0 @@']","0.0709772","0.0488155","0.0536672","0.0479803","0.0484145","0.115698","0.0721332","0.0509874","0.0465474","0.051622","0.0513047"
"5107","1146","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","AlphaNode.java","100","117","0","17","17","['@@ -99,0 +100,17 @@']","0.0664973","0.0488815","0.0503572","0.0477675","0.0549349","0.0507148","0.0469494","0.0477808","0.0454746","0.0480893","0.0484854"
"5108","353","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsAdminLoginLogMapper.xml","230","226","10","6","16","['@@ -104 +104 @@', '@@ -107,6 +107,4 @@', '@@ -115 +113 @@', '@@ -120 +117,0 @@', '@@ -138 +134,0 @@']","0.0695886","0.0485356","0.0508549","0.0498095","0.0543365","0.0476771","0.049367","0.0546131","0.0530957","0.0465433","0.0503322"
"5109","2087","1","Python","ansible","d44e0bbb6197f2a21d7f6f7aa0079af42408a306","setup.py","30","33","0","3","3","['@@ -24,0 +25,3 @@']","0.0809492","0.0565401","0.050231","0.052477","0.0534465","0.0474454","0.0556409","0.0469071","0.0459561","0.0471303","0.051354"
"5110","1147","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","BetaNode.java","231","231","1","1","2","['@@ -223 +223 @@']","0.0834909","0.050546","0.0495119","0.0493501","0.0500326","0.0480254","0.0512406","0.0472838","0.0468712","0.0496476","0.0495798"
"5111","354","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsAdminMapper.xml","213","211","8","6","14","['@@ -103 +103 @@', '@@ -106,4 +106,4 @@', '@@ -112 +112 @@', '@@ -117 +116,0 @@', '@@ -132 +130,0 @@']","0.0890197","0.0531837","0.0538595","0.0535386","0.050788","0.0564682","0.0501663","0.0476621","0.0475023","0.0467339","0.0519858"
"5112","2088","1","Python","ansible","de1d0011bc7072b2176abff463b1bf1c062b0be0","playbook.py","278","278","1","1","2","['@@ -114 +114 @@']","0.0896913","0.0495321","0.0553016","0.049675","0.0523639","0.0562212","0.0684829","0.0528982","0.0492257","0.0587228","0.0540999"
"5113",,"12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","BetaNodeBinder.java","66","119","21","74","95","['@@ -2,0 +3,4 @@', '@@ -5,0 +10 @@', '@@ -11 +16 @@', '@@ -15 +20 @@', '@@ -20 +25 @@', '@@ -22,0 +28,5 @@', '@@ -28 +38 @@', '@@ -33,3 +43,11 @@', '@@ -43 +61,31 @@', '@@ -47,2 +94,0 @@', '@@ -50 +96 @@', '@@ -52,4 +98 @@', '@@ -57 +100,4 @@', '@@ -59,2 +105 @@', '@@ -62,3 +107,11 @@']","0.0867395",,,,,,,,,,
"5114","355","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsGrowthChangeHistoryMapper.xml","261","259","10","8","18","['@@ -107 +107 @@', '@@ -110,6 +110,6 @@', '@@ -118 +118 @@', '@@ -123 +122,0 @@', '@@ -147 +145,0 @@']","0.0824251","0.0490347","0.0491502","0.0482489","0.0539059","0.049997","0.0507832","0.0682951","0.0469217","0.0476585","0.0495736"
"5115",,"1","Python","ansible","de80166b6d427f6fd96799629c1a877e835706ce","runner.py","276","283","35","42","77","['@@ -27,5 +27,2 @@', '@@ -51,4 +48,11 @@', '@@ -112,2 +116,5 @@', '@@ -114,0 +122 @@', '@@ -116,0 +125,3 @@', '@@ -119 +130,8 @@', '@@ -123 +141 @@', '@@ -125 +143 @@', '@@ -129,4 +147 @@', '@@ -135 +149,0 @@', '@@ -137,2 +151 @@', '@@ -141 +153,0 @@', '@@ -143,4 +155,2 @@', '@@ -149,0 +160,2 @@', '@@ -157,4 +169 @@', '@@ -164,2 +173 @@', '@@ -169,3 +177,2 @@']","0.0717529",,,,,,,,,,
"5116",,"12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","Builder.java","183","444","44","305","349","['@@ -45,0 +46 @@', '@@ -57,0 +59 @@', '@@ -58,0 +61 @@', '@@ -59,0 +63,3 @@', '@@ -87 +93 @@', '@@ -90 +96 @@', '@@ -93 +99,11 @@', '@@ -95,2 +110,0 @@', '@@ -110,5 +124,3 @@', '@@ -128,0 +141 @@', '@@ -130,3 +143,3 @@', '@@ -135 +148,2 @@', '@@ -138,2 +152,3 @@', '@@ -141 +156 @@', '@@ -143,2 +158,53 @@', '@@ -147,14 +213,21 @@', '@@ -164,3 +237,40 @@', '@@ -168,2 +278,9 @@', '@@ -171,2 +288,2 @@', '@@ -174 +291,4 @@', '@@ -176,2 +296,47 @@', '@@ -179,0 +345,47 @@', '@@ -181 +393,50 @@']","0.0751007",,,,,,,,,,
"5117","356","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsIntegrationChangeHistoryMapper.xml","261","259","10","8","18","['@@ -107 +107 @@', '@@ -110,6 +110,6 @@', '@@ -118 +118 @@', '@@ -123 +122,0 @@', '@@ -147 +145,0 @@']","0.0697894","0.0499788","0.0550321","0.048819","0.0475895","0.0549595","0.0513341","0.0621389","0.0486046","0.0462621","0.0506564"
"5118",,"1","Python","ansible","deb71da91e8e2761482dabfee5d98198afb9884e","playbook.py","241","241","1","1","2","['@@ -186 +186 @@']","0.0748578",,,,,,,,,,
"5119",,"12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","ClassObjectType.java","150","151","11","12","23","['@@ -112,0 +113,10 @@', '@@ -134,11 +144,2 @@']","0.0807116",,,,,,,,,,
"5120","357","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsIntergrationConsumeSettingMapper.xml","213","211","6","4","10","['@@ -103 +103 @@', '@@ -106 +106 @@', '@@ -108 +108 @@', '@@ -112 +112 @@', '@@ -117 +116,0 @@', '@@ -132 +130,0 @@']","0.101577","0.0534916","0.0475025","0.0492696","0.0532966","0.0485685","0.0516666","0.0490923","0.0467748","0.0484364","0.049181"
"5121","1151","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","Column.java","66","82","0","16","16","['@@ -12,0 +13 @@', '@@ -26,0 +28 @@', '@@ -36,0 +39,14 @@']","0.105424","0.0469736","0.0471169","0.049894","0.0500028","0.0477799","0.0569935","0.0473315","0.0464049","0.0538003","0.048837"
"5122","2091","1","Python","ansible","e0e98d10ceacb9853cb5e6cb7c8f78cf8db3263b","__init__.py","196","197","1","2","3","['@@ -27,0 +28 @@', '@@ -146 +147 @@']","0.125203","0.055664","0.0487671","0.0476463","0.0471564","0.0603761","0.0581869","0.0489903","0.0469291","0.0475065","0.0488787"
"5123","358","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsMemberLevelMapper.xml","343","339","12","8","20","['@@ -113 +113 @@', '@@ -116,4 +116,3 @@', '@@ -122,4 +121,3 @@', '@@ -130 +128 @@', '@@ -135 +132,0 @@', '@@ -174 +170,0 @@']","0.108027","0.0504515","0.0533758","0.0517271","0.0479962","0.053929","0.0501992","0.0524326","0.0504894","0.0484425","0.0511082"
"5124","1152","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","ConstraintTest.java","420","420","4","4","8","['@@ -8 +8 @@', '@@ -221 +221 @@', '@@ -251 +251 @@', '@@ -265 +265 @@']","0.0927242","0.0479882","0.0479525","0.0605634","0.0500714","0.0480909","0.0533232","0.0470685","0.0472713","0.0499406","0.0490157"
"5125","2092","1","Python","ansible","e25bb2f8882d456a120fe642788e6565a4e11a58","playbook.py","166","175","13","22","35","['@@ -70,0 +71,4 @@', '@@ -79,2 +82,0 @@', '@@ -101 +103 @@', '@@ -110 +111,0 @@', '@@ -113 +114,6 @@', '@@ -121 +126,0 @@', '@@ -123,0 +129 @@', '@@ -135 +141,9 @@', '@@ -139,2 +152,0 @@', '@@ -142 +154 @@', '@@ -157,2 +168,0 @@', '@@ -160 +169,0 @@']","0.0852299","0.0490533","0.049546","0.0535189","0.0542563","0.0543282","0.0589471","0.0503968","0.0484922","0.0485979","0.0519578"
"5126",,"24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsMemberLoginLogMapper.xml","245","243","10","8","18","['@@ -105 +105 @@', '@@ -108,6 +108,6 @@', '@@ -116 +116 @@', '@@ -121 +120,0 @@', '@@ -142 +140,0 @@']","0.0823275",,,,,,,,,,
"5127","1153","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","Exists.java","12","12","1","1","2","['@@ -6 +6 @@']","0.0857435","0.0486283","0.0526706","0.0506033","0.0504904","0.0480244","0.0532006","0.0466942","0.04528","0.0488907","0.0496905"
"5128","2093","1","Python","ansible","e4304a0ac5ef777832a2f4db8899507d0d0dfacc","playbook.py","283","282","2","1","3","['@@ -226,2 +226 @@']","0.0867971","0.0528539","0.0498188","0.0477187","0.0480864","0.054422","0.0584563","0.0485306","0.0486598","0.0467461","0.0492393"
"5129","360","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsMemberMapper.xml","435","431","18","14","32","['@@ -119 +119 @@', '@@ -122,14 +122,12 @@', '@@ -138 +136 @@', '@@ -143 +140,0 @@', '@@ -200 +196,0 @@']","0.0827406","0.0566359","0.0519438","0.0535809","0.053236","0.0487286","0.0499791","0.0499307","0.0504141","0.0515961","0.0517699"
"5130",,"1","Python","ansible","e4304a0ac5ef777832a2f4db8899507d0d0dfacc","runner.py","396","399","32","35","67","['@@ -156,2 +155,0 @@', '@@ -168 +166 @@', '@@ -177 +175 @@', '@@ -182 +180 @@', '@@ -186 +184 @@', '@@ -192 +190 @@', '@@ -195 +193 @@', '@@ -200,3 +198,5 @@', '@@ -213 +213 @@', '@@ -222 +222 @@', '@@ -232,2 +232,2 @@', '@@ -236 +236 @@', '@@ -245,0 +246 @@', '@@ -247 +248 @@', '@@ -252 +253 @@', '@@ -256,2 +257,2 @@', '@@ -273,0 +275,2 @@', '@@ -275 +278 @@', '@@ -277 +280 @@', '@@ -279 +282 @@', '@@ -281 +284 @@', '@@ -285,0 +289,4 @@', '@@ -306,0 +314,2 @@', '@@ -308,7 +317 @@', '@@ -319 +322 @@']","0.073172",,,,,,,,,,
"5131","1154","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","JoinNodeTest.java","583","583","5","5","10","['@@ -7 +7 @@', '@@ -10 +10 @@', '@@ -443 +443 @@', '@@ -476 +476 @@', '@@ -492 +492 @@']","0.0850822","0.0504042","0.0488329","0.0545367","0.0516764","0.0490537","0.0596839","0.0490274","0.047313","0.066254","0.0510403"
"5132","361","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsMemberMemberTagRelationMapper.xml","183","179","8","4","12","['@@ -101 +101 @@', '@@ -104,4 +104,2 @@', '@@ -110 +108 @@', '@@ -115 +112,0 @@', '@@ -124 +120,0 @@']","0.0790226","0.0484234","0.0822754","0.0472164","0.0501794","0.0476917","0.0489771","0.0471304","0.0469288","0.0485927","0.0485081"
"5133",,"12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","LogicTransformer.java","453","453","6","6","12","['@@ -58,2 +58,2 @@', '@@ -65 +65 @@', '@@ -404 +404 @@', '@@ -406 +406 @@', '@@ -421 +421 @@']","0.0790811",,,,,,,,,,
"5134","2095","1","Python","ansible","e4304a0ac5ef777832a2f4db8899507d0d0dfacc","setup.py","39","40","0","1","1","['@@ -23,0 +24 @@']","0.0900205","0.0481873","0.0502484","0.0548839","0.0520902","0.0488822","0.0544498","0.0487594","0.0458563","0.0464797","0.0495653"
"5135",,"24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsMemberProductCategoryRelationMapper.xml","183","179","8","4","12","['@@ -101 +101 @@', '@@ -104,4 +104,2 @@', '@@ -110 +108 @@', '@@ -115 +112,0 @@', '@@ -124 +120,0 @@']","0.0855711",,,,,,,,,,
"5136","2096","1","Python","ansible","e5f62f20b13d0d22d92e431b20733d8829e6a662","constants.py","10","11","0","1","1","['@@ -0,0 +1 @@']","0.0727838","0.0499636","0.054415","0.0470367","0.0474571","0.0490243","0.0711519","0.0472385","0.0453372","0.0627214","0.0494939"
"5137","1156","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","LogicTransformerTest.java","616","616","6","6","12","['@@ -237 +237 @@', '@@ -239 +239 @@', '@@ -252 +252 @@', '@@ -321 +321 @@', '@@ -339 +339 @@', '@@ -382 +382 @@']","0.0831045","0.0494647","0.0520053","0.0511229","0.0521535","0.0482083","0.0592209","0.0494757","0.0462925","0.0481383","0.0502993"
"5138","363","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsMemberReceiveAddressMapper.xml","245","243","10","8","18","['@@ -105 +105 @@', '@@ -108,6 +108,6 @@', '@@ -116 +116 @@', '@@ -121 +120,0 @@', '@@ -142 +140,0 @@']","0.0755521","0.054388","0.0547316","0.0666489","0.0560047","0.0546729","0.047818","0.0527675","0.0459824","0.0508078","0.0545304"
"5139","1157","12","Java","drool","33fb67760ec1f2a470b472e849ec67202a0dee36","NoSuchFactObjectException.java","102","102","1","1","2","['@@ -58 +58 @@']","0.0669307","0.049673","0.0490596","0.0521034","0.0499982","0.0473255","0.0545925","0.0576022","0.0445677","0.0480852","0.0498356"
"5140","2097","1","Python","ansible","e5f62f20b13d0d22d92e431b20733d8829e6a662","runner.py","285","295","5","15","20","['@@ -141,0 +142,8 @@', '@@ -146,2 +154,3 @@', '@@ -164,3 +173,4 @@']","0.077761","0.0564681","0.0522482","0.0526275","0.0552698","0.0542532","0.058372","0.0502356","0.0475239","0.0463917","0.0534404"
"5141","364","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","UmsMemberRuleSettingMapper.xml","246","244","6","4","10","['@@ -106 +106 @@', '@@ -109 +109 @@', '@@ -112 +112 @@', '@@ -117 +117 @@', '@@ -122 +121,0 @@', '@@ -143 +141,0 @@']","0.0741451","0.0518656","0.0479694","0.0511934","0.0476424","0.0475878","0.0473959","0.047695","0.0473987","0.0485149","0.0478322"
